time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-04T20:52:16.210Z,3.2096,127.0063,22.59,5,mb,,103,2.448,0.61,us,us1000g3m5,2018-10-16T15:34:14.040Z,"198km NW of Tobelo, Indonesia",earthquake,7.1,4.6,0.05,127,reviewed,us,us
2018-08-04T10:27:08.620Z,13.2356,-90.8136,35,5.1,mww,,144,1.54,0.78,us,us1000g3dz,2018-10-16T15:34:13.040Z,"76km S of Puerto San Jose, Guatemala",earthquake,7.3,2,0.057,30,reviewed,us,us
2018-08-04T04:04:10.210Z,35.0467,81.0371,10,5.1,mb,,83,6.574,0.65,us,us1000g38h,2018-10-16T15:34:18.040Z,"221km NE of Rutog, China",earthquake,7.5,1.9,0.046,149,reviewed,us,us
2018-08-04T01:02:24.440Z,-19.6189,-69.358,84.49,5.2,mwr,,83,0.162,0.81,us,us1000g35u,2018-10-16T15:34:16.040Z,"105km NE of Iquique, Chile",earthquake,5.5,3.7,0.056,31,reviewed,us,us
2018-08-03T18:50:53.890Z,-0.8711,-21.9958,10,5.8,mww,,68,10.349,0.84,us,us1000g2vt,2018-10-16T15:34:05.040Z,"Central Mid-Atlantic Ridge",earthquake,3.9,1.8,0.052,35,reviewed,us,us
2018-08-03T05:42:15.900Z,-6.2122,132.7071,35.77,5.4,mww,,43,2.246,0.79,us,us1000g2e4,2018-10-16T15:34:14.040Z,"60km S of Tual, Indonesia",earthquake,4.4,4.5,0.073,18,reviewed,us,us
2018-08-03T01:34:22.350Z,34.9356,92.1552,18.74,5.2,mww,,28,5.289,0.84,us,us1000g2c1,2018-10-16T15:34:14.040Z,"86km NNW of Tanggulashan, China",earthquake,6.5,3.1,0.066,22,reviewed,us,us
2018-08-02T21:55:12.060Z,19.4111667,-155.2831667,0.55,5.3,mw,34,27,0.006521,0.1,hv,hv70513677,2018-11-01T00:53:52.770Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.14,0.11,,22,reviewed,hv,hv
2018-08-02T16:12:42.950Z,-21.626,169.1107,10,5,mb,,105,1.829,0.6,us,us1000g1y2,2018-10-16T15:34:15.040Z,"127km E of Tadine, New Caledonia",earthquake,9.7,1.9,0.065,76,reviewed,us,us
2018-08-02T13:01:27.770Z,-34.8657,-178.7843,57.07,5.4,mww,,81,3.574,1.25,us,us1000g1u6,2018-10-16T15:34:15.040Z,"South of the Kermadec Islands",earthquake,10.6,4.9,0.053,34,reviewed,us,us
2018-08-02T08:13:33.190Z,-3.4453,144.9474,10,5,mb,,36,2.788,0.81,us,us1000g1nu,2018-10-16T15:34:12.040Z,"119km NE of Angoram, Papua New Guinea",earthquake,4,1.8,0.065,74,reviewed,us,us
2018-08-01T20:07:02.910Z,-3.3498,146.0768,10,5.2,mww,,53,1.828,0.96,us,us2000gj7t,2018-10-16T15:34:05.040Z,"197km SW of Lorengau, Papua New Guinea",earthquake,7.1,1.8,0.061,26,reviewed,us,us
2018-08-01T16:05:56.820Z,14.9288,-93.6554,66.7,5,mww,,123,0.879,1.11,us,us2000gj0x,2018-10-16T15:34:13.040Z,"96km SSW of Pijijiapan, Mexico",earthquake,5.5,4.7,0.053,34,reviewed,us,us
2018-08-01T15:46:23.750Z,30.3493,87.6027,10,5.2,mww,,45,2.48,0.92,us,us2000gj0i,2018-10-16T15:34:18.040Z,"118km WSW of Jiajuedibu, China",earthquake,7.1,1.8,0.086,13,reviewed,us,us
2018-07-31T17:59:46.000Z,19.4103333,-155.2856667,0.57,5.3,mw,36,23,0.007439,0.12,hv,hv70503837,2018-11-01T01:08:32.560Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.16,0.11,,9,reviewed,hv,hv
2018-07-31T08:42:20.550Z,37.1788,141.0967,10.9,5.5,mww,,33,0.73,0.75,us,us2000gi03,2018-10-16T15:34:12.040Z,"23km NE of Iwaki, Japan",earthquake,4.9,1.1,0.045,47,reviewed,us,us
2018-07-30T07:46:43.430Z,-9.7117,150.8258,10,5.5,mww,,14,3.628,0.77,us,us2000gh23,2018-10-16T15:34:05.040Z,"82km NNE of Alotau, Papua New Guinea",earthquake,7.3,1.7,0.05,38,reviewed,us,us
2018-07-30T06:06:37.710Z,-23.472,-174.8305,10,5.1,mb,,32,6.326,1.32,us,us2000gh16,2018-10-16T15:34:16.040Z,"237km S of `Ohonua, Tonga",earthquake,5.2,1.7,0.044,168,reviewed,us,us
2018-07-29T22:10:25.570Z,19.4063333,-155.2823333,1.29,5.3,mw,39,24,0.01139,0.12,hv,hv70495012,2018-11-01T01:31:30.280Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.16,0.12,,22,reviewed,hv,hv
2018-07-29T14:10:22.630Z,44.0248,-128.7797,10,5.3,mww,,101,3.43,0.81,us,us2000ggpr,2018-10-09T16:43:29.040Z,"Off the coast of Oregon",earthquake,6.9,1.9,0.038,65,reviewed,us,us
2018-07-29T13:00:56.450Z,45.7361,151.406,35,5,mww,,121,6.109,0.87,us,us2000ggni,2018-10-09T16:43:27.040Z,"280km ENE of Kuril'sk, Russia",earthquake,8.3,1.9,0.08,15,reviewed,us,us
2018-07-29T01:50:32.220Z,-8.3133,116.4514,10.9,5.3,mww,,29,2.28,1.06,us,us2000gges,2018-10-09T16:43:29.040Z,"5km WNW of Lelongken, Indonesia",earthquake,6.6,3.2,0.086,13,reviewed,us,us
2018-07-28T23:06:48.820Z,-8.2204,116.4624,10,5.4,mww,,24,2.299,1.01,us,us2000ggcj,2018-10-09T16:43:27.040Z,"4km ENE of Anyar, Indonesia",earthquake,6.4,1.7,0.117,7,reviewed,us,us
2018-07-28T22:47:38.740Z,-8.2395,116.508,14,6.4,mww,,14,2.342,1.15,us,us2000ggbs,2018-10-09T16:43:27.040Z,"5km WNW of Obelobel, Indonesia",earthquake,3.6,1.6,0.054,33,reviewed,us,us
2018-07-28T18:15:21.820Z,-6.186,151.0755,50.84,5.1,mb,,42,2.258,0.87,us,us2000gg92,2018-10-09T16:43:28.040Z,"124km SE of Kimbe, Papua New Guinea",earthquake,7,5.5,0.039,210,reviewed,us,us
2018-07-28T17:07:23.380Z,-7.1039,122.7263,578.16,6,mww,,19,1.597,1.31,us,us2000gg76,2018-10-09T16:43:20.040Z,"150km N of Palue, Indonesia",earthquake,7.7,2.7,0.039,63,reviewed,us,us
2018-07-28T12:37:25.390Z,19.3968333,-155.2718333,0.21,5.3,mw,37,40,0.002246,0.1,hv,hv70488497,2018-11-06T01:26:01.490Z,"5km SW of Volcano, Hawaii",volcanic eruption,0.1,0.1,,21,reviewed,hv,hv
2018-07-28T09:28:17.570Z,-30.0553,-177.4533,19,5.7,mww,,62,0.907,0.79,us,us2000gg23,2018-10-09T16:43:27.040Z,"97km SSE of Raoul Island, New Zealand",earthquake,8.4,1.8,0.048,42,reviewed,us,us
2018-07-27T20:42:02.690Z,12.6931,-88.1963,45.13,5.3,mww,,36,1.118,1.25,us,us2000gfiz,2018-10-09T16:43:29.040Z,"57km SSW of Intipuca, El Salvador",earthquake,5.3,2.6,0.048,41,reviewed,us,us
2018-07-26T23:13:50.210Z,26.1709,-44.8881,10,5.1,mb,,69,18.342,0.63,us,us2000geuz,2018-10-09T16:43:28.040Z,"Northern Mid-Atlantic Ridge",earthquake,9.6,1.4,0.025,524,reviewed,us,us
2018-07-26T22:09:11.280Z,19.3976667,-155.2693333,0.18,5.3,mw,38,49,0.003168,0.13,hv,hv70481092,2018-11-06T01:31:21.680Z,"4km SW of Volcano, Hawaii",volcanic eruption,0.16,0.1,,20,reviewed,hv,hv
2018-07-26T12:56:47.640Z,-56.8354,-26.2651,35,5.3,mww,,51,6.338,1.19,us,us2000gedy,2018-10-09T16:43:31.040Z,"59km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.8,1.8,0.093,11,reviewed,us,us
2018-07-26T01:09:44.310Z,19.0854,121.0354,15.89,5,mb,,118,3.713,0.55,us,us2000ge2d,2018-10-09T16:43:19.040Z,"53km N of Claveria, Philippines",earthquake,9.2,4.5,0.044,164,reviewed,us,us
2018-07-25T23:42:46.590Z,-29.311,-112.244,10,5.5,mww,,50,3.276,1.01,us,us2000ge0q,2018-10-09T16:43:20.040Z,"Easter Island region",earthquake,11.5,1.8,0.08,15,reviewed,us,us
2018-07-25T22:43:53.040Z,-29.4211,-111.9621,10,5,mb,,53,3.168,1,us,us2000gdzf,2018-10-09T16:43:20.040Z,"Easter Island region",earthquake,11.2,1.8,0.063,80,reviewed,us,us
2018-07-25T20:13:16.100Z,-6.9543,129.42,117.29,5.1,mb,,54,2.124,0.72,us,us2000gdtu,2018-10-09T16:43:19.040Z,"236km WNW of Saumlaki, Indonesia",earthquake,7.9,5,0.049,134,reviewed,us,us
2018-07-25T19:45:05.050Z,-56.0621,-27.6807,124.63,5.7,mww,,27,5.353,0.97,us,us2000gdsq,2018-10-09T16:43:31.040Z,"76km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.5,3.6,0.069,20,reviewed,us,us
2018-07-25T15:11:12.040Z,-17.0968,66.7756,10,5,mb,,43,4.176,0.99,us,us2000gdj1,2018-10-09T16:43:27.040Z,"Mauritius - Reunion region",earthquake,9.5,1.8,0.066,74,reviewed,us,us
2018-07-25T04:20:30.270Z,25.3772,130.4836,10,5.3,mww,,44,0.8,0.75,us,us2000gd8e,2018-10-09T16:43:31.040Z,"282km ESE of Haebaru, Japan",earthquake,6.3,1.8,0.054,33,reviewed,us,us
2018-07-25T04:14:40.810Z,-28.0005,63.5054,10,5,mb,,76,16.319,0.65,us,us2000gham,2018-10-09T16:43:32.040Z,"Southwest Indian Ridge",earthquake,6.5,1.9,0.127,20,reviewed,us,us
2018-07-24T16:41:10.140Z,19.4141667,-155.2821667,0.45,5.3,mw,36,35,0.003925,0.14,hv,hv70470502,2018-11-06T01:37:57.440Z,"4km WSW of Volcano, Hawaii",volcanic eruption,0.14,0.1,,14,reviewed,hv,hv
2018-07-24T14:44:52.570Z,41.8105,-126.8616,10,5.6,mww,,108,2.004,0.65,us,us2000gcpa,2018-10-09T16:43:29.040Z,"212km WSW of Gold Beach, Oregon",earthquake,8,1.8,0.032,93,reviewed,us,us
2018-07-24T14:28:15.680Z,41.8055,-126.6563,10,5.2,mww,,192,1.856,0.91,us,us2000gcng,2018-10-09T16:43:29.040Z,"196km WSW of Gold Beach, Oregon",earthquake,8.6,1.9,0.042,54,reviewed,us,us
2018-07-23T21:37:44.320Z,45.1211,148.1899,128.8,5.1,mb,,40,4.119,0.8,us,us2000gc43,2018-10-09T16:43:27.040Z,"27km ESE of Kuril'sk, Russia",earthquake,4.1,4.8,0.023,641,reviewed,us,us
2018-07-23T10:35:59.590Z,-0.2994,-19.252,10,6,mww,,38,8.859,1.4,us,us2000gbr3,2018-10-09T16:43:20.040Z,"Central Mid-Atlantic Ridge",earthquake,8.3,1.8,0.052,35,reviewed,us,us
2018-07-23T06:53:38.820Z,19.4101667,-155.2833333,0.54,5.3,mw,35,26,0.007491,0.09,hv,hv70463607,2018-11-06T01:41:35.630Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.12,0.09,,27,reviewed,hv,hv
2018-07-22T21:21:57.570Z,-18.9577,168.8868,103.46,5.5,mww,,25,2.382,0.68,us,us2000gbew,2018-10-04T14:15:35.040Z,"76km NNW of Isangel, Vanuatu",earthquake,7.7,4,0.052,35,reviewed,us,us
2018-07-22T20:39:17.390Z,30.4313,57.4531,10,5.6,mww,,61,16.388,0.89,us,us2000gbea,2018-10-04T14:15:30.040Z,"39km ENE of Kerman, Iran",earthquake,10.1,1.9,0.062,25,reviewed,us,us
2018-07-22T18:28:40.920Z,4.6846,125.0959,12.14,5.2,mww,,37,2.417,1.22,us,us2000gbc5,2018-10-04T14:15:33.040Z,"89km SSW of Sarangani, Philippines",earthquake,6.6,3.3,0.052,36,reviewed,us,us
2018-07-22T12:39:41.060Z,17.5362,-94.537,141.78,5.1,mww,,92,2.614,0.87,us,us2000gb6j,2018-10-04T14:15:35.040Z,"29km SSE of Hidalgotitlan, Mexico",earthquake,7.4,4.9,0.051,37,reviewed,us,us
2018-07-22T10:07:27.220Z,34.5909,46.1661,12,5.8,mww,,30,0.64,1.04,us,us2000gb4d,2018-10-04T14:15:30.040Z,"31km ENE of Sarpol-e Zahab, Iran",earthquake,5.9,1.8,0.065,23,reviewed,us,us
2018-07-22T10:04:40.360Z,4.8849,92.9718,10,5.2,mb,,110,3.974,1.02,us,us2000gb4c,2018-10-04T14:15:32.040Z,"270km WSW of Banda Aceh, Indonesia",earthquake,8.8,1.9,0.088,43,reviewed,us,us
2018-07-22T05:07:02.460Z,27.6631,54.8786,8,5.4,mww,,27,2.956,0.65,us,us2000gb1e,2018-10-04T14:15:24.040Z,"52km E of Lar, Iran",earthquake,6.2,1.8,0.071,19,reviewed,us,us
2018-07-21T22:50:57.840Z,-60.624,-26.1912,10,5.1,mb,,79,14.414,1.05,us,us2000gayp,2018-10-04T14:15:34.040Z,"178km S of Bristol Island, South Sandwich Islands",earthquake,13.2,1.9,0.095,36,reviewed,us,us
2018-07-21T20:56:19.940Z,-48.2253,99.6446,10,5.9,mww,,42,18.982,0.94,us,us2000gaxd,2018-10-04T14:15:34.040Z,"Southeast Indian Ridge",earthquake,10.3,1.8,0.068,21,reviewed,us,us
2018-07-21T19:43:28.660Z,19.4018333,-155.288,0.07,5.3,mw,37,34,0.01229,0.12,hv,hv70456682,2018-11-06T01:49:15.460Z,"6km WSW of Volcano, Hawaii",volcanic eruption,0.12,0.15,,21,reviewed,hv,hv
2018-07-21T14:39:03.580Z,-22.2794,-68.502,104.25,5.1,mww,,37,0.838,1.23,us,us2000gaqi,2018-10-04T14:15:23.040Z,"49km ENE of Calama, Chile",earthquake,5.8,4.8,0.061,26,reviewed,us,us
2018-07-21T07:58:39.910Z,54.4295,-160.8068,10,5.3,mww,,122,0.814,1.08,us,us2000gaii,2018-10-04T14:15:22.040Z,"89km WSW of Chernabura Island, Alaska",earthquake,2.8,1.6,0.046,45,reviewed,us,us
2018-07-21T07:58:16.000Z,-0.9686,100.7688,10,5.2,mww,,86,1.314,0.99,us,us2000gaik,2018-10-04T14:15:35.040Z,"9km S of Sirukam, Indonesia",earthquake,7.2,1.9,0.063,24,reviewed,us,us
2018-07-20T23:56:00.530Z,18.45,145.993,121,5.6,mww,,14,3.197,0.92,us,us2000gaa3,2018-10-04T14:15:33.040Z,"44km NNE of Pagan, Northern Mariana Islands",earthquake,7.4,1.9,0.048,42,reviewed,us,us
2018-07-20T19:58:07.220Z,-1.6945,99.8389,15.53,5.2,mww,,21,2.338,0.73,us,us2000ga2z,2018-10-04T14:15:30.040Z,"70km E of Muara Siberut, Indonesia",earthquake,7.3,2.9,0.061,26,reviewed,us,us
2018-07-20T12:32:01.310Z,-10.3496,161.2283,89.86,5.1,mb,,46,1.553,0.53,us,us2000g9pf,2018-10-04T14:15:34.040Z,"76km W of Kirakira, Solomon Islands",earthquake,6.3,6.5,0.054,109,reviewed,us,us
2018-07-20T10:24:56.410Z,-28.027,-63.2284,579,5.6,mww,,34,5.517,0.91,us,us2000g9l7,2018-10-04T14:15:33.040Z,"22km ESE of Suncho Corral, Argentina",earthquake,9.8,2,0.042,55,reviewed,us,us
2018-07-20T02:33:01.690Z,19.4103333,-155.2816667,0.85,5.3,mw,33,27,0.007643,0.11,hv,hv70448162,2018-11-06T02:03:43.320Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.11,0.08,,47,reviewed,hv,hv
2018-07-20T00:24:58.700Z,-60.5632,-27.3614,10,5.2,mww,,57,7.987,1.1,us,us2000g9f7,2018-10-04T14:15:34.040Z,"176km SSW of Bristol Island, South Sandwich Islands",earthquake,9.8,0.7,0.086,13,reviewed,us,us
2018-07-19T18:30:32.710Z,-6.1139,148.7302,29.62,6,mww,,16,3.62,0.75,us,usd00090uc,2018-10-04T14:15:31.040Z,"91km W of Kandrian, Papua New Guinea",earthquake,8.2,2.7,0.05,39,reviewed,us,us
2018-07-19T14:16:27.140Z,54.443,-160.7975,21.39,5.8,mww,,65,0.802,1.16,us,us2000g8tr,2018-10-04T14:15:22.040Z,"88km WSW of Chernabura Island, Alaska",earthquake,3.8,3.1,0.037,70,reviewed,us,us
2018-07-19T13:31:53.780Z,17.9318,-97.7158,48.46,5.8,mww,,50,0.89,1.04,us,us2000g8sc,2018-10-04T14:15:32.040Z,"15km NNE of Huajuapan de Leon, Mexico",earthquake,4.8,3.9,0.037,70,reviewed,us,us
2018-07-19T12:23:35.660Z,-9.5608,112.8231,31.53,5.4,mww,,61,1.702,1.05,us,us2000g8qi,2018-10-04T14:15:34.040Z,"128km S of Krajan Tambakrejo, Indonesia",earthquake,6.8,3.8,0.083,14,reviewed,us,us
2018-07-19T05:39:34.580Z,3.4257,-74.5982,47.77,5.1,mb,,40,1.436,0.83,us,us2000g8gz,2018-10-04T14:15:30.040Z,"23km ENE of Colombia, Colombia",earthquake,5.4,6,0.023,609,reviewed,us,us
2018-07-18T19:06:03.730Z,54.4223,-160.7673,29.65,5.6,mww,,40,0.798,0.99,us,us2000g83v,2018-10-04T14:15:22.040Z,"87km WSW of Chernabura Island, Alaska",earthquake,3.6,3.1,0.039,64,reviewed,us,us
2018-07-18T16:56:30.600Z,-6.3924,146.2527,97.91,5,mb,,40,3.124,0.73,us,us2000g816,2018-10-04T14:15:31.040Z,"44km ESE of Kainantu, Papua New Guinea",earthquake,10.1,5.6,0.042,186,reviewed,us,us
2018-07-18T11:28:04.040Z,19.3961667,-155.2748333,0.37,5.3,mw,38,41,0.001376,0.13,hv,hv70440367,2018-11-07T21:56:20.950Z,"5km SW of Volcano, Hawaii",volcanic eruption,0.15,0.11,,79,reviewed,hv,hv
2018-07-18T09:38:11.340Z,-3.4664,145.2356,10,5.1,mww,,29,10.62,0.59,us,us2000g7um,2018-10-04T14:15:31.040Z,"145km ENE of Angoram, Papua New Guinea",earthquake,8.3,1.5,0.093,11,reviewed,us,us
2018-07-17T08:54:41.120Z,18.4075,-103.369,35,5.1,mww,,192,2.371,1.38,us,us2000g6w8,2018-10-04T14:15:30.040Z,"47km SSW of Coalcoman de Matamoros, Mexico",earthquake,9.7,1.9,0.063,24,reviewed,us,us
2018-07-17T07:02:53.020Z,-11.5936,166.432,37.96,6,mww,,43,6.726,0.88,us,us2000g6uy,2018-10-04T14:15:33.040Z,"116km SE of Lata, Solomon Islands",earthquake,8.6,4.1,0.053,34,reviewed,us,us
2018-07-16T21:42:35.500Z,19.3995,-155.2775,0.24,5.3,mw,31,39,0.005491,0.1,hv,hv70432927,2018-11-07T22:26:42.400Z,"5km SW of Volcano, Hawaii",volcanic eruption,0.12,0.12,,22,reviewed,hv,hv
2018-07-16T15:18:38.390Z,-61.368,154.9731,10,5.8,mww,,104,7.206,0.56,us,us2000g69z,2018-10-04T14:15:23.040Z,"Balleny Islands region",earthquake,11.8,1.9,0.063,24,reviewed,us,us
2018-07-16T14:03:11.710Z,-30.7452,-177.926,24.42,5.2,mb,,59,1.495,0.62,us,us2000g67g,2018-10-04T14:15:30.040Z,"120km NE of L'Esperance Rock, New Zealand",earthquake,7.6,3.8,0.046,157,reviewed,us,us
2018-07-15T22:48:53.340Z,-15.5926,-177.8474,399.84,5.2,mb,,44,4.474,0.69,us,us2000g5t2,2018-10-02T16:40:43.040Z,"147km SSE of Sigave, Wallis and Futuna",earthquake,9.2,5,0.026,509,reviewed,us,us
2018-07-15T13:26:05.130Z,19.4036667,-155.2901667,1.35,5.3,mw,20,46,0.009741,0.15,hv,hv70426597,2018-12-04T08:15:07.750Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.24,0.25,,16,reviewed,hv,hv
2018-07-15T13:16:04.030Z,13.9438,51.773,10,5,mb,,91,9.032,0.92,us,us2000g9n0,2018-10-02T16:40:45.040Z,"151km SSE of Sayhut, Yemen",earthquake,7,1.8,0.123,21,reviewed,us,us
2018-07-15T13:09:16.470Z,13.8484,51.717,10,6,mww,,96,19.186,0.74,us,us2000g5mh,2018-10-02T16:40:42.040Z,"159km SSE of Sayhut, Yemen",earthquake,11.7,1.9,0.05,38,reviewed,us,us
2018-07-15T01:59:08.940Z,14.1481,51.6354,10,5.5,mb,,44,8.956,0.7,us,us2000g9ms,2018-10-02T16:40:45.040Z,"124km SSE of Sayhut, Yemen",earthquake,9,1.8,0.065,81,reviewed,us,us
2018-07-15T01:57:19.410Z,14.0625,51.7365,10,6,mww,,64,9.028,1.21,us,us2000g5b4,2018-10-02T16:40:41.040Z,"137km SSE of Sayhut, Yemen",earthquake,8.6,1.8,0.046,45,reviewed,us,us
2018-07-14T05:08:03.680Z,19.3995,-155.2768333,-0.21,5.3,mw,23,45,0.005095,0.15,hv,hv70419872,2018-12-04T08:35:35.530Z,"5km SW of Volcano, Hawaii",volcanic eruption,0.12,0.13,,17,reviewed,hv,hv
2018-07-13T09:46:49.070Z,-18.9279,169.0467,167,6.4,mww,,19,2.505,0.96,us,us2000g3up,2018-10-02T16:40:37.040Z,"72km NNW of Isangel, Vanuatu",earthquake,7.3,1.8,0.037,71,reviewed,us,us
2018-07-13T03:13:33.590Z,-21.4684,-174.3294,10,5.2,mb,,46,4.768,0.74,us,us2000g3nt,2018-10-02T16:40:37.040Z,"66km ESE of `Ohonua, Tonga",earthquake,9.8,1.8,0.033,301,reviewed,us,us
2018-07-13T00:42:27.110Z,19.3993333,-155.2766667,0.27,5.3,mw,36,39,0.004869,0.11,hv,hv70414347,2018-10-30T02:52:31.400Z,"5km SW of Volcano, Hawaii",volcanic eruption,0.11,0.09,,33,reviewed,hv,hv
2018-07-12T19:46:47.950Z,38.4299,73.4766,123.85,5.1,mww,,46,1.693,0.58,us,us2000g3dj,2018-10-02T16:40:36.040Z,"51km NW of Murghob, Tajikistan",earthquake,6.7,5.3,0.066,22,reviewed,us,us
2018-07-12T06:51:21.160Z,-23.337,-179.9115,541.3,5.5,mww,,21,5.881,0.79,us,us2000g2se,2018-10-02T16:40:35.040Z,"South of the Fiji Islands",earthquake,8.1,4,0.073,18,reviewed,us,us
2018-07-12T03:09:24.920Z,23.5464,143.8489,10,5.1,mb,,64,3.841,0.63,us,us2000g2pz,2018-10-02T16:40:35.040Z,"290km ESE of Iwo Jima, Japan",earthquake,9.3,1.8,0.029,382,reviewed,us,us
2018-07-12T00:38:01.130Z,23.5443,143.8291,8.43,5,mb,,38,3.836,0.77,us,us2000g2n8,2018-10-02T16:40:35.040Z,"288km ESE of Iwo Jima, Japan",earthquake,9.3,3.8,0.047,142,reviewed,us,us
2018-07-11T15:45:53.220Z,19.3993333,-155.2886667,-0.5,5.3,mw,33,38,0.01056,0.19,hv,hv70398031,2018-10-30T02:43:08.120Z,"6km WSW of Volcano, Hawaii",volcanic eruption,0.12,0.16,,6,reviewed,hv,hv
2018-07-11T05:47:26.980Z,-1.4908,-15.4351,10,5.3,mww,,38,6.488,1.14,us,us2000g1xx,2018-10-02T16:40:33.040Z,"North of Ascension Island",earthquake,8.6,1.8,0.073,18,reviewed,us,us
2018-07-11T05:00:43.350Z,-31.6258,58.2574,10,5.4,mww,,51,10.653,0.77,us,us2000g1x4,2018-10-02T16:40:33.040Z,"Southwest Indian Ridge",earthquake,10,1.7,0.062,25,reviewed,us,us
2018-07-11T03:07:15.710Z,-31.6571,58.2176,10,5.1,mb,,77,11.926,0.93,us,us2000g1v7,2018-10-02T16:40:33.040Z,"Southwest Indian Ridge",earthquake,9,1.8,0.07,65,reviewed,us,us
2018-07-11T00:33:40.670Z,-31.5432,58.3726,10,5.2,mb,,52,10.595,0.96,us,us2000g1rm,2018-10-02T16:40:33.040Z,"Southwest Indian Ridge",earthquake,9.9,1.7,0.052,121,reviewed,us,us
2018-07-10T23:28:01.390Z,-31.6472,58.3495,10,5.2,mb,,52,10.691,1.01,us,us2000g1qf,2018-10-02T16:40:33.040Z,"Southwest Indian Ridge",earthquake,8.2,1.8,0.053,119,reviewed,us,us
2018-07-10T18:41:37.820Z,-31.6818,58.2578,10,5,mb,,57,10.707,0.54,us,us2000g1ga,2018-10-02T16:40:32.040Z,"Southwest Indian Ridge",earthquake,9.9,1.8,0.059,97,reviewed,us,us
2018-07-10T16:24:21.300Z,9.7818,125.3273,43.12,5.1,mww,,103,2.706,0.83,us,us2000g1bl,2018-10-02T16:40:32.040Z,"10km W of San Francisco, Philippines",earthquake,8,5.3,0.089,12,reviewed,us,us
2018-07-10T16:05:09.780Z,-31.5924,58.1519,10,5.6,mww,,57,10.601,1.33,us,us2000g1ay,2018-10-02T16:40:32.040Z,"Southwest Indian Ridge",earthquake,7.8,1.6,0.05,39,reviewed,us,us
2018-07-10T15:33:21.730Z,0.2864,122.1082,196.54,5.1,mww,,31,1.476,0.95,us,us2000g19y,2018-10-02T16:40:32.040Z,"37km SW of Tilamuta, Indonesia",earthquake,7.2,2.2,0.057,30,reviewed,us,us
2018-07-10T12:28:59.750Z,-7.4478,154.4964,10,5.2,mb,,28,5.743,0.89,us,us2000g14n,2018-10-02T16:40:32.040Z,"166km SW of Panguna, Papua New Guinea",earthquake,8,1.8,0.037,245,reviewed,us,us
2018-07-10T10:26:22.360Z,-31.5986,58.3456,10,5.6,mww,,34,10.643,1.12,us,us2000g11i,2018-10-02T16:40:32.040Z,"Southwest Indian Ridge",earthquake,7.8,1.7,0.071,19,reviewed,us,us
2018-07-10T08:44:14.740Z,-31.6901,58.2112,10,5.1,mb,,62,10.707,0.74,us,us2000g0ze,2018-10-02T16:40:32.040Z,"Southwest Indian Ridge",earthquake,10.1,1.5,0.066,76,reviewed,us,us
2018-07-10T08:15:25.890Z,-31.4816,58.1943,10,5,mb,,93,10.501,1.01,us,us2000g0zg,2018-10-02T16:40:32.040Z,"Southwest Indian Ridge",earthquake,11.4,1.4,0.115,24,reviewed,us,us
2018-07-10T07:26:59.180Z,-31.642,58.0299,10,5.1,mb,,67,11.782,1.3,us,us2000g0yr,2018-10-02T16:40:32.040Z,"Southwest Indian Ridge",earthquake,12.7,1.8,0.104,30,reviewed,us,us
2018-07-10T04:19:15.240Z,-41.0643,43.4213,10,5,mb,,31,15.638,0.91,us,us2000g0v1,2018-10-02T16:40:31.040Z,"Prince Edward Islands region",earthquake,7,1.7,0.066,73,reviewed,us,us
2018-07-10T01:08:21.242Z,62.9789,-150.6358,113.4,5,ml,,,,0.62,ak,ak19854073,2018-10-02T16:40:31.040Z,"77km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-07-09T19:20:46.280Z,19.4001667,-155.2896667,-0.47,5.3,mw,39,39,0.0109,0.14,hv,hv70388861,2018-10-02T16:40:31.040Z,"6km WSW of Volcano, Hawaii",volcanic eruption,0.11,0.16,,7,reviewed,hv,hv
2018-07-09T02:42:25.190Z,51.3651,-174.6461,17.95,5.2,mww,,116,0.882,1.32,us,us2000g011,2018-10-02T16:40:30.040Z,"97km SSW of Atka, Alaska",earthquake,5.8,3.8,0.063,24,reviewed,us,us
2018-07-08T21:04:36.180Z,-19.0182,169.4901,255,5.5,mww,,31,2.746,0.65,us,us2000fzwt,2018-09-27T14:03:45.040Z,"63km NNE of Isangel, Vanuatu",earthquake,8.7,1.8,0.047,43,reviewed,us,us
2018-07-08T19:46:35.460Z,-5.7941,103.3884,22.11,5.2,mb,,87,1.487,1.17,us,us2000fzw5,2018-09-27T14:03:45.040Z,"87km SW of Biha, Indonesia",earthquake,6.7,4.1,0.063,84,reviewed,us,us
2018-07-08T12:54:50.330Z,19.402,-155.2911667,-1.01,5.3,mw,34,42,0.009526,0.17,hv,hv70382556,2018-11-17T01:58:09.270Z,"6km WSW of Volcano, Hawaii",volcanic eruption,0.14,0.17,,20,reviewed,hv,hv
